Time,Red_Signal
06:00:50.933030,537
06:00:50.948990,523
06:00:50.948990,508
06:00:50.965030,493
06:00:50.965453,484
06:00:50.981082,476
06:00:50.997040,469
06:00:50.997398,458
06:00:51.013044,451
06:00:51.029016,435
06:00:51.029406,423
06:00:51.045168,414
06:00:51.045168,413
06:00:51.060546,412
06:00:51.076970,412
06:00:51.076970,409
06:00:51.093051,409
06:00:51.109140,397
06:00:51.109140,387
06:00:51.125021,382
06:00:51.125525,383
06:00:51.141172,382
06:00:51.157164,382
06:00:51.157500,380
06:00:51.173023,383
06:00:51.188512,375
06:00:51.189520,370
06:00:51.205164,369
06:00:51.205164,374
06:00:51.221169,378
06:00:51.237021,383
06:00:51.237021,385
06:00:51.253022,390
06:00:51.268786,384
06:00:51.268786,383
06:00:51.284539,384
06:00:51.284539,384
06:00:51.301038,379
06:00:51.316643,379
06:00:51.316643,382
06:00:51.332676,394
06:00:51.348692,409
06:00:51.348692,435
06:00:51.364698,470
06:00:51.364698,508
06:00:51.380995,539
06:00:51.397148,564
06:00:51.397148,575
06:00:51.413159,586
06:00:51.429034,579
06:00:51.429538,571
06:00:51.445031,568
06:00:51.445383,569
06:00:51.460546,568
06:00:51.477015,568
06:00:51.477015,566
06:00:51.493026,566
06:00:51.508873,555
06:00:51.508873,543
06:00:51.525176,536
06:00:51.525176,535
06:00:51.541166,534
06:00:51.557056,534
06:00:51.557056,531
06:00:51.573033,533
06:00:51.589161,523
06:00:51.589161,514
06:00:51.605163,506
06:00:51.605513,506
06:00:51.621016,507
06:00:51.636831,510
06:00:51.636831,511
06:00:51.653022,514
06:00:51.668879,505
06:00:51.668879,498
06:00:51.685022,492
06:00:51.685022,493
06:00:51.700546,494
06:00:51.717096,498
06:00:51.717096,499
06:00:51.733130,500
06:00:51.749160,491
06:00:51.749160,485
06:00:51.764679,481
06:00:51.764679,486
06:00:51.780686,483
06:00:51.796691,475
06:00:51.796691,458
06:00:51.812698,447
06:00:51.829218,438
06:00:51.829218,438
06:00:51.845238,439
06:00:51.860244,446
06:00:51.861243,460
06:00:51.876250,484
06:00:51.877249,509
06:00:51.892263,534
06:00:51.908266,539
06:00:51.909262,539
06:00:51.925020,539
06:00:51.941024,541
06:00:51.941024,539
06:00:51.957005,538
06:00:51.957482,532
06:00:51.972525,528
06:00:51.989026,508
06:00:51.989375,494
06:00:52.005010,484
06:00:52.021157,483
06:00:52.021513,479
06:00:52.037010,482
06:00:52.037010,480
06:00:52.052831,483
06:00:52.069158,472
06:00:52.069158,465
06:00:52.085158,462
06:00:52.100496,468
06:00:52.101601,470
06:00:52.117002,477
06:00:52.117407,480
06:00:52.132650,486
06:00:52.149023,474
06:00:52.149366,470
06:00:52.165023,466
06:00:52.181024,471
06:00:52.181024,471
06:00:52.197008,475
06:00:52.197008,473
06:00:52.213019,473
06:00:52.229161,457
06:00:52.229161,447
06:00:52.245147,443
06:00:52.261158,440
06:00:52.261158,438
06:00:52.277166,446
06:00:52.277166,439
06:00:52.293172,428
06:00:52.309177,410
06:00:52.309177,400
06:00:52.325150,390
06:00:52.341180,393
06:00:52.341180,401
06:00:52.357186,428
06:00:52.357186,455
06:00:52.373192,482
06:00:52.389154,486
06:00:52.389154,489
06:00:52.404890,489
06:00:52.421008,497
06:00:52.421008,493
06:00:52.436994,494
06:00:52.437357,488
06:00:52.453020,487
06:00:52.468870,468
06:00:52.469396,461
06:00:52.485040,457
06:00:52.500999,466
06:00:52.500999,465
06:00:52.516805,472
06:00:52.517268,475
06:00:52.533020,483
06:00:52.549204,475
06:00:52.549204,470
06:00:52.565003,470
06:00:52.581115,479
06:00:52.581115,483
06:00:52.597119,491
06:00:52.597491,494
06:00:52.612735,502
06:00:52.629249,494
06:00:52.629481,495
06:00:52.645192,498
06:00:52.661001,512
06:00:52.661001,518
06:00:52.676989,530
06:00:52.693019,536
06:00:52.693273,545
06:00:52.708847,539
06:00:52.708847,537
06:00:52.724855,534
06:00:52.740541,541
06:00:52.740541,542
06:00:52.756988,549
06:00:52.772998,551
06:00:52.772998,559
06:00:52.788274,546
06:00:52.789274,532
06:00:52.804280,517
06:00:52.820285,510
06:00:52.821287,504
06:00:52.837315,511
06:00:52.852330,517
06:00:52.853328,542
06:00:52.868336,557
06:00:52.869333,580
06:00:52.884343,600
06:00:52.900348,623
06:00:52.901346,634
06:00:52.917118,644
06:00:52.933033,643
06:00:52.933537,645
06:00:52.949148,625
06:00:52.949510,616
06:00:52.964992,607
06:00:52.981001,607
06:00:52.981372,604
06:00:52.996991,606
06:00:53.013023,603
06:00:53.013023,606
06:00:53.028938,592
06:00:53.028938,581
06:00:53.045027,574
06:00:53.060991,575
06:00:53.060991,572
06:00:53.076248,572
06:00:53.092728,567
06:00:53.092728,565
06:00:53.109145,546
06:00:53.109514,536
06:00:53.125145,528
06:00:53.141106,528
06:00:53.141485,525
06:00:53.157057,526
06:00:53.173041,524
06:00:53.173041,522
06:00:53.188992,505
06:00:53.188992,494
06:00:53.205143,488
06:00:53.220547,485
06:00:53.220547,482
06:00:53.236995,480
06:00:53.252233,477
06:00:53.253228,473
06:00:53.268819,457
06:00:53.268819,449
06:00:53.284944,435
06:00:53.300456,423
06:00:53.301448,405
06:00:53.316219,397
06:00:53.332735,389
06:00:53.333236,393
06:00:53.349258,399
06:00:53.349258,417
06:00:53.365263,442
06:00:53.380270,467
06:00:53.381269,482
06:00:53.397130,492
06:00:53.413038,496
06:00:53.413414,495
06:00:53.429248,481
06:00:53.429248,472
06:00:53.444834,468
06:00:53.460991,466
06:00:53.461442,465
06:00:53.476992,465
06:00:53.493020,464
06:00:53.493429,460
06:00:53.508856,447
06:00:53.508856,439
06:00:53.525002,437
06:00:53.540974,439
06:00:53.541472,437
06:00:53.557140,442
06:00:53.573028,441
06:00:53.573028,441
06:00:53.589136,429
06:00:53.589502,427
06:00:53.604881,426
06:00:53.620956,435
06:00:53.621491,441
06:00:53.637140,454
06:00:53.653020,465
06:00:53.653433,474
06:00:53.669002,471
06:00:53.684508,480
06:00:53.685386,486
06:00:53.700983,501
06:00:53.700983,510
06:00:53.716989,524
06:00:53.733027,532
06:00:53.733343,540
06:00:53.749136,531
06:00:53.764435,535
06:00:53.765434,537
06:00:53.780569,551
06:00:53.780569,548
06:00:53.796570,544
06:00:53.812575,531
06:00:53.812575,527
06:00:53.829089,521
06:00:53.844914,528
06:00:53.844914,533
06:00:53.860917,545
06:00:53.860917,564
06:00:53.876922,596
06:00:53.892928,626
06:00:53.892928,647
06:00:53.908932,644
06:00:53.924820,650
06:00:53.925258,639
06:00:53.941104,636
06:00:53.941492,628
06:00:53.957134,625
06:00:53.973029,620
06:00:53.973469,610
06:00:53.989157,591
06:00:54.005099,581
06:00:54.005099,573
06:00:54.021103,573
06:00:54.021103,568
06:00:54.037133,568
06:00:54.053028,564
06:00:54.053028,558
06:00:54.068950,538
06:00:54.085097,530
06:00:54.085097,523
06:00:54.101105,527
06:00:54.101500,527
06:00:54.116925,533
06:00:54.133020,534
06:00:54.133385,533
06:00:54.148836,518
06:00:54.164824,518
06:00:54.165370,512
06:00:54.180535,515
06:00:54.180535,513
06:00:54.196994,517
06:00:54.213021,515
06:00:54.213021,514
06:00:54.229130,497
06:00:54.244948,495
06:00:54.244948,487
06:00:54.260724,490
06:00:54.260724,491
06:00:54.276985,484
06:00:54.292990,466
06:00:54.292990,452
06:00:54.308830,437
06:00:54.324839,433
06:00:54.324839,430
06:00:54.340871,446
06:00:54.341370,466
06:00:54.356390,492
06:00:54.372399,512
06:00:54.373398,521
06:00:54.388986,512
06:00:54.404974,508
06:00:54.404974,501
06:00:54.420992,501
06:00:54.420992,495
06:00:54.436992,494
06:00:54.453022,487
06:00:54.453398,481
06:00:54.468978,462
06:00:54.484944,456
06:00:54.484944,447
06:00:54.501144,448
06:00:54.501144,444
06:00:54.516979,445
06:00:54.533021,444
06:00:54.533350,439
06:00:54.549128,422
06:00:54.564944,417
06:00:54.565464,413
06:00:54.580894,418
06:00:54.596978,417
06:00:54.596978,420
06:00:54.612991,420
06:00:54.612991,416
06:00:54.628973,403
06:00:54.644963,401
06:00:54.644963,401
06:00:54.660985,409
06:00:54.676883,414
06:00:54.677269,422
06:00:54.693021,424
06:00:54.693021,424
06:00:54.709117,412
06:00:54.725205,410
06:00:54.725205,410
06:00:54.741125,415
06:00:54.757118,417
06:00:54.757118,423
06:00:54.773125,427
06:00:54.773125,427
06:00:54.788647,412
06:00:54.804974,398
06:00:54.804974,383
06:00:54.820260,379
06:00:54.836779,378
06:00:54.837279,387
06:00:54.852298,403
06:00:54.853297,427
06:00:54.868303,447
06:00:54.884317,474
06:00:54.885310,496
06:00:54.900545,518
06:00:54.916990,530
06:00:54.916990,539
06:00:54.932798,540
06:00:54.933294,537
06:00:54.948970,520
06:00:54.965084,513
06:00:54.965084,509
06:00:54.980972,511
06:00:54.997121,511
06:00:54.997473,512
06:00:55.012491,512
06:00:55.013499,507
06:00:55.029078,499
06:00:55.045092,497
06:00:55.045092,496
06:00:55.061121,501
06:00:55.077120,507
06:00:55.077120,512
06:00:55.093021,519
06:00:55.093390,518
06:00:55.108964,514
06:00:55.124600,517
06:00:55.124600,521
06:00:55.141118,530
06:00:55.156970,539
06:00:55.156970,541
06:00:55.173023,543
06:00:55.173023,538
06:00:55.188962,530
06:00:55.204235,527
06:00:55.205296,527
06:00:55.221077,525
06:00:55.237125,524
06:00:55.237630,526
06:00:55.253021,528
06:00:55.253021,526
06:00:55.268420,518
06:00:55.284737,519
06:00:55.284737,509
06:00:55.300743,499
06:00:55.316747,486
06:00:55.316747,479
06:00:55.332759,476
06:00:55.333261,478
06:00:55.348285,483
06:00:55.364293,506
06:00:55.365292,525
06:00:55.380298,546
06:00:55.396965,563
06:00:55.396965,569
06:00:55.412993,570
06:00:55.412993,557
06:00:55.428807,541
06:00:55.444968,531
06:00:55.444968,523
06:00:55.461115,518
06:00:55.477114,516
06:00:55.477476,508
06:00:55.493034,500
06:00:55.509079,483
06:00:55.509488,467
06:00:55.524964,461
06:00:55.524964,455
06:00:55.541113,455
06:00:55.556768,453
06:00:55.556768,451
06:00:55.573022,450
06:00:55.588951,438
06:00:55.588951,426
06:00:55.604964,422
06:00:55.605287,422
06:00:55.620306,426
06:00:55.636975,427
06:00:55.637466,428
06:00:55.652586,428
06:00:55.668805,421
06:00:55.669360,414
06:00:55.685114,412
06:00:55.685114,414
06:00:55.701276,418
06:00:55.717111,419
06:00:55.717111,420
06:00:55.733021,420
06:00:55.748873,411
06:00:55.748873,403
06:00:55.764474,401
06:00:55.764474,403
06:00:55.780478,406
06:00:55.796485,397
06:00:55.797486,385
06:00:55.812489,373
06:00:55.828496,366
06:00:55.829496,365
06:00:55.844529,368
06:00:55.845030,376
06:00:55.860217,389
06:00:55.876225,410
06:00:55.877220,439
06:00:55.893022,464
06:00:55.908860,475
06:00:55.908860,476
06:00:55.924978,476
06:00:55.925338,477
06:00:55.941108,472
06:00:55.956965,468
06:00:55.956965,464
06:00:55.973023,458
06:00:55.988503,446
06:00:55.989500,431
06:00:56.004973,426
06:00:56.004973,425
06:00:56.020497,428
06:00:56.037038,427
06:00:56.037038,429
06:00:56.053020,427
06:00:56.069077,422
06:00:56.069077,414
06:00:56.084740,414
06:00:56.084740,420
06:00:56.101106,426
06:00:56.117100,433
06:00:56.117100,438
06:00:56.132886,443
06:00:56.149079,441
06:00:56.149079,433
06:00:56.164960,434
06:00:56.164960,441
06:00:56.181108,449
06:00:56.196828,455
06:00:56.196828,458
06:00:56.213032,462
06:00:56.228878,454
06:00:56.228878,448
06:00:56.244966,447
06:00:56.245304,450
06:00:56.261160,453
06:00:56.276665,458
06:00:56.276665,452
06:00:56.292675,441
06:00:56.308680,422
06:00:56.308680,408
06:00:56.324687,397
06:00:56.324687,395
06:00:56.341211,401
06:00:56.356831,419
06:00:56.356831,446
06:00:56.372951,468
06:00:56.388288,479
06:00:56.389294,483
06:00:56.404956,485
06:00:56.420968,487
06:00:56.420968,487
06:00:56.436818,483
06:00:56.437211,470
06:00:56.453023,462
06:00:56.469103,445
06:00:56.469103,431
06:00:56.485265,421
06:00:56.501100,420
06:00:56.501432,418
06:00:56.517098,419
06:00:56.517098,412
06:00:56.533021,410
06:00:56.548953,395
06:00:56.549365,384
06:00:56.565100,379
06:00:56.580543,379
06:00:56.581548,379
06:00:56.596326,378
06:00:56.597447,376
06:00:56.613023,375
06:00:56.628800,363
06:00:56.628800,355
06:00:56.644813,354
06:00:56.660945,360
06:00:56.661295,365
06:00:56.676963,371
06:00:56.676963,374
06:00:56.692971,376
06:00:56.708950,368
06:00:56.708950,363
06:00:56.724949,362
06:00:56.741041,367
06:00:56.741041,371
06:00:56.756961,376
06:00:56.757324,378
06:00:56.772674,382
06:00:56.788479,373
06:00:56.788479,359
06:00:56.804862,342
06:00:56.820509,334
06:00:56.821509,331
06:00:56.837033,335
06:00:56.837033,343
06:00:56.852567,364
06:00:56.868568,381
06:00:56.868568,403
06:00:56.885035,425
06:00:56.901097,447
06:00:56.901097,459
06:00:56.917022,467
06:00:56.917413,468
06:00:56.933022,465
06:00:56.948953,447
06:00:56.949291,434
06:00:56.964961,424
06:00:56.980963,422
06:00:56.981329,416
06:00:56.996811,412
06:00:56.997169,406
06:00:57.012365,403
06:00:57.028943,386
06:00:57.029351,376
06:00:57.045086,371
06:00:57.061208,373
06:00:57.061208,372
06:00:57.077064,376
06:00:57.077064,378
06:00:57.092696,384
06:00:57.109094,376
06:00:57.109472,376
06:00:57.125091,382
06:00:57.140979,396
06:00:57.141342,403
06:00:57.157090,413
06:00:57.157090,420
06:00:57.172995,428
06:00:57.188944,422
06:00:57.188944,422
06:00:57.204938,426
06:00:57.220439,436
06:00:57.221433,442
06:00:57.236931,451
06:00:57.237285,457
06:00:57.253048,465
06:00:57.268811,458
06:00:57.268811,462
06:00:57.284818,459
06:00:57.300777,457
06:00:57.300777,449
06:00:57.316784,447
06:00:57.332788,446
06:00:57.332788,452
06:00:57.348823,458
06:00:57.349322,478
06:00:57.364341,503
06:00:57.380348,529
06:00:57.381345,547
06:00:57.396352,562
06:00:57.413021,567
06:00:57.413021,570
06:00:57.429091,556
06:00:57.429091,548
06:00:57.445083,543
06:00:57.460542,540
06:00:57.461548,534
06:00:57.477054,528
06:00:57.493022,522
06:00:57.493022,519
06:00:57.509086,503
06:00:57.509086,491
06:00:57.525101,486
06:00:57.541088,486
06:00:57.541088,485
06:00:57.557102,487
06:00:57.573022,485
06:00:57.573299,485
06:00:57.588936,471
06:00:57.589544,465
06:00:57.604938,462
06:00:57.621086,463
06:00:57.621445,464
06:00:57.636812,468
06:00:57.653023,470
06:00:57.653387,473
06:00:57.668733,461
06:00:57.668733,457
06:00:57.684940,456
06:00:57.700784,461
06:00:57.700784,464
06:00:57.716925,463
06:00:57.733021,460
06:00:57.733021,461
06:00:57.748861,449
06:00:57.748861,446
06:00:57.764438,445
06:00:57.780942,451
06:00:57.780942,447
06:00:57.796140,436
06:00:57.813146,419
06:00:57.813146,409
06:00:57.829150,399
06:00:57.829150,401
06:00:57.845171,401
06:00:57.860696,417
06:00:57.860696,438
06:00:57.876703,466
06:00:57.893030,488
06:00:57.893030,501
06:00:57.909085,494
06:00:57.909085,492
06:00:57.924488,490
06:00:57.941049,491
06:00:57.941464,487
06:00:57.957087,485
06:00:57.973020,480
06:00:57.973454,472
06:00:57.988936,452
06:00:57.988936,443
06:00:58.004929,435
06:00:58.020928,436
06:00:58.020928,429
06:00:58.036926,429
06:00:58.052602,425
06:00:58.053098,421
06:00:58.068797,405
06:00:58.069335,400
06:00:58.084948,398
06:00:58.100946,404
06:00:58.101306,407
06:00:58.116919,415
06:00:58.132300,420
06:00:58.133312,423
06:00:58.149078,414
06:00:58.165081,416
06:00:58.165380,420
06:00:58.180931,434
06:00:58.180931,441
06:00:58.196936,453
06:00:58.212664,462
06:00:58.212664,466
06:00:58.229078,462
06:00:58.244998,465
06:00:58.244998,471
06:00:58.261049,485
06:00:58.261462,495
06:00:58.277037,510
06:00:58.293042,507
06:00:58.293042,500
06:00:58.308598,486
06:00:58.324601,480
06:00:58.324601,476
06:00:58.340624,482
06:00:58.341121,487
06:00:58.356652,509
06:00:58.372658,538
06:00:58.372658,564
06:00:58.388870,572
06:00:58.404921,583
06:00:58.404921,591
06:00:58.420916,599
06:00:58.421283,601
06:00:58.437277,603
06:00:58.453027,602
06:00:58.453381,596
06:00:58.469075,576
06:00:58.485076,566
06:00:58.485424,557
06:00:58.501046,555
06:00:58.501046,549
06:00:58.517162,546
06:00:58.533024,542
06:00:58.533024,534
06:00:58.549075,515
06:00:58.565069,507
06:00:58.565069,502
06:00:58.580546,504
06:00:58.580546,503
06:00:58.597076,506
06:00:58.613064,507
06:00:58.613064,505
06:00:58.628920,493
06:00:58.644785,496
06:00:58.645289,494
06:00:58.660545,503
06:00:58.660545,507
06:00:58.676928,514
06:00:58.693022,518
06:00:58.693022,519
06:00:58.708936,506
06:00:58.724912,507
06:00:58.724912,506
06:00:58.741049,513
06:00:58.741049,516
06:00:58.757184,523
06:00:58.772377,527
06:00:58.773376,529
06:00:58.788634,515
06:00:58.804843,501
06:00:58.804843,486
06:00:58.820848,480
06:00:58.820848,474
06:00:58.836855,478
06:00:58.852879,485
06:00:58.853378,502
06:00:58.868895,511
06:00:58.884900,527
06:00:58.884900,539
06:00:58.900921,550
06:00:58.901332,552
06:00:58.916933,552
06:00:58.933022,545
06:00:58.933330,533
06:00:58.948619,507
06:00:58.964909,493
06:00:58.964909,480
06:00:58.980383,473
06:00:58.997071,465
06:00:58.997318,459
06:00:59.013022,452
06:00:59.013022,443
06:00:59.029074,423
06:00:59.045034,412
06:00:59.045540,407
06:00:59.060124,405
06:00:59.076860,401
06:00:59.076860,397
06:00:59.093023,392
06:00:59.093023,388
06:00:59.108930,376
06:00:59.124760,373
06:00:59.124760,374
06:00:59.140913,379
06:00:59.156784,381
06:00:59.157265,384
06:00:59.173022,384
06:00:59.173022,381
06:00:59.189066,368
06:00:59.205060,365
06:00:59.205060,366
06:00:59.220961,371
06:00:59.237058,376
06:00:59.237058,380
06:00:59.253021,382
06:00:59.253442,381
06:00:59.268342,370
06:00:59.284924,367
06:00:59.284924,356
06:00:59.300259,348
06:00:59.316264,336
06:00:59.317264,335
06:00:59.332269,333
06:00:59.333271,343
06:00:59.348788,353
06:00:59.364812,380
06:00:59.364812,410
06:00:59.380817,442
06:00:59.396822,463
06:00:59.396822,482
06:00:59.412814,490
06:00:59.412814,493
06:00:59.429065,480
06:00:59.445042,481
06:00:59.445424,481
06:00:59.460522,488
06:00:59.476915,487
06:00:59.476915,492
06:00:59.493021,492
06:00:59.493021,490
06:00:59.509061,477
06:00:59.524941,477
06:00:59.524941,475
06:00:59.540917,482
06:00:59.556918,486
06:00:59.556918,492
06:00:59.572747,493
06:00:59.572747,494
06:00:59.588424,482
06:00:59.604665,483
06:00:59.605213,481
06:00:59.620925,488
06:00:59.636924,492
06:00:59.637275,495
06:00:59.653021,496
06:00:59.653021,494
06:00:59.668909,486
06:00:59.684900,488
06:00:59.684900,488
06:00:59.701058,495
06:00:59.717051,495
06:00:59.717051,499
06:00:59.733059,499
06:00:59.733059,495
06:00:59.749174,483
06:00:59.764602,483
06:00:59.764602,483
06:00:59.780606,490
06:00:59.796621,482
06:00:59.796621,472
06:00:59.812628,455
06:00:59.812628,450
06:00:59.828633,443
06:00:59.844640,449
06:00:59.844640,451
06:00:59.860672,475
06:00:59.876687,502
06:00:59.876687,529
06:00:59.892698,550
06:00:59.908699,557
06:00:59.908699,554
06:00:59.924750,560
06:00:59.924750,556
06:00:59.941055,560
06:00:59.957051,559
06:00:59.957390,556
06:00:59.972740,550
06:00:59.988655,541
06:00:59.988655,526
06:01:00.005022,525
